policy,benchmark,median_loss,mean_loss,std_loss,min_loss,max_loss,q25_loss,q75_loss,iqr_loss,num_steps
berti/entangling/PACIPV,605.mcf_s-1152B,0.0,0.06213806152255669,0.15969249871376998,0.0,1.033304354259924,0.0,0.04153274785990576,0.04153274785990576,100
berti/entangling/PACIPV,607.cactuBSSN_s-2421B,1.440372422564121,1.5053616814125772,1.3800977869364366,0.0,8.395749029299816,0.34179218424369195,2.0000467763686816,1.6582545921249896,100
berti/entangling/PACIPV,619.lbm_s-2676B,12.239479821971546,12.189341624975507,2.1267367852279797,6.94882604717878,18.99112415458466,10.96851759831372,13.64920398016464,2.6806863818509186,100
berti/entangling/PACIPV,620.omnetpp_s-141B,0.10523742231771632,0.1444074539603006,0.14722571835163073,0.0,0.6052068659675537,0.017701451502052188,0.21722304279453078,0.1995215912924786,100
berti/entangling/PACIPV,621.wrf_s-575B,0.0,0.052952512313704306,0.12444667634071123,0.0,0.7039918377757901,0.0,0.05818185998888532,0.05818185998888532,100
berti/entangling/PACIPV,623.xalancbmk_s-10B,0.05054188604742507,0.7094276560743579,1.0018991243060795,0.0,4.069163072262814,0.0,1.5649012117418195,1.5649012117418195,100
berti/entangling/PACIPV,625.x264_s-12B,0.0,0.14136739219905195,0.3894890360811901,0.0,2.408619230968446,0.0,0.006082365328775651,0.006082365328775651,100
berti/entangling/PACIPV,627.cam4_s-490B,1.4013685949275836,2.1192817822868353,2.4103842202453625,0.0,10.227262046231218,0.18103889711015467,3.142100987737192,2.9610620906270375,100
berti/entangling/PACIPV,628.pop2_s-17B,0.5079467799507781,0.9495398434208758,1.0963231803450304,0.0,6.0617781952809855,0.0,1.634155715351164,1.634155715351164,100
berti/entangling/PACIPV,631.deepsjeng_s-928B,0.37798778630110974,0.4937426020280931,0.5175300053745587,0.0,2.1192332448640125,0.038916666952896944,0.788171320740257,0.74925465378736,100
berti/entangling/PACIPV,638.imagick_s-10316B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
berti/entangling/PACIPV,641.leela_s-1052B,0.0795533606226369,0.23607377427523407,0.33507486414871046,0.0,1.4596637730966038,0.0038292776207762055,0.3317225080473854,0.3278932304266092,100
berti/entangling/PACIPV,644.nab_s-12459B,0.0,0.14081091031755252,0.4586774657765718,0.0,2.4959539684670724,0.0,0.0,0.0,100
berti/entangling/PACIPV,648.exchange2_s-1227B,0.466772806818579,0.7664495385192179,0.8089296680811112,0.0,3.903909556873867,0.1603435384216667,1.1367595244486526,0.9764159860269859,100
berti/entangling/PACIPV,649.fotonik3d_s-10881B,0.004190315933390676,0.2654003461422712,0.389448472085311,0.0,1.4399517378813071,0.0,0.43222388308583426,0.43222388308583426,100
berti/entangling/PACIPV,654.roms_s-1007B,0.0,0.129412719331654,0.3219878485633105,0.0,1.796410794651751,0.0,0.0,0.0,100
berti/entangling/PACIPV,657.xz_s-2302B,0.13225183234810894,0.1979541786753588,0.3000302253141319,0.0,2.543009356421407,0.0006369626020213603,0.3043679525851401,0.30373098998311876,100
berti/entangling/mockingjay,400.perlbench-41B,0.3920987761239989,0.4589400854904613,0.41697633515811083,0.0,1.5319269575606622,0.08048530369816567,0.6525096228561195,0.5720243191579538,100
berti/entangling/mockingjay,401.bzip2-226B,1.3434178858021757,1.341977646000637,0.8361009000111009,0.0,3.1968498817486624,0.7887509827728814,1.8452858581431764,1.056534875370295,100
berti/entangling/mockingjay,403.gcc-16B,0.00394697506681825,0.11304714986299576,0.22475464641920748,0.0,0.9737865931128834,0.0007405487532528242,0.03480466195982009,0.03406411320656727,100
berti/entangling/mockingjay,410.bwaves-1963B,0.0,0.19326956567305253,0.4082546311753008,0.0,2.107349118084477,0.0,0.15874044900353879,0.15874044900353879,100
berti/entangling/mockingjay,416.gamess-875B,0.004320636286488032,0.14143998459923013,0.2425053282173927,0.0,1.3110119937825897,0.0,0.16987640642197424,0.16987640642197424,100
berti/entangling/mockingjay,429.mcf-184B,0.10517724071439688,0.1286548892781623,0.12480889064580471,0.0,0.8407226637364958,0.04360903540966553,0.16809955096564833,0.1244905155559828,100
berti/entangling/mockingjay,433.milc-127B,0.11233727697853554,0.3930556443378675,0.6811323366786124,0.0,5.245084335874629,0.0,0.5746724467950015,0.5746724467950015,100
berti/entangling/mockingjay,434.zeusmp-10B,0.0,0.15209806052905345,0.30190878382306996,0.0,1.3008313684661676,0.0,0.11462798305374941,0.11462798305374941,100
berti/entangling/mockingjay,435.gromacs-111B,0.002449120913383172,0.14334996083889073,0.22436619668519872,0.0,1.0612413446888653,0.0,0.23666720240635036,0.23666720240635036,100
berti/entangling/mockingjay,436.cactusADM-1804B,0.0,0.30076462234969237,0.529381107987135,0.0,3.2543489871437887,0.0,0.40751022969783457,0.40751022969783457,100
berti/entangling/mockingjay,437.leslie3d-134B,0.38299490335968817,0.8175500462265543,1.019252135373955,0.0,4.462986872984918,0.0,1.4991817536148244,1.4991817536148244,100
berti/entangling/mockingjay,444.namd-120B,0.9919434715021551,1.2748482381171726,1.2087223765864359,0.0,4.856727281912466,0.015324099185507617,2.016204019743779,2.0008799205582717,100
