trace,policy,avg_l1d_coverage,avg_l1d_accuracy,total_ipc,is_best_fixed_policy
470.lbm-1274B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.025029697363,0.069353232353,128.834512939383,no
470.lbm-1274B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.024949349482,0.069180483034,129.066632563294,no
470.lbm-1274B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.025029697363,0.069353232353,128.834512939383,no
470.lbm-1274B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.000297472486,0.476488095238,146.784818252642,no
470.lbm-1274B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.000318298602,0.567293650794,146.744923618151,no
470.lbm-1274B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.000297472486,0.476488095238,146.784818252642,yes
470.lbm-1274B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.000318298602,0.567293650794,146.744923618151,no
471.omnetpp-188B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.001149153250,0.050220872276,18.146135217522,no
471.omnetpp-188B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.001151985101,0.047696826497,18.145289984765,no
471.omnetpp-188B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.001144425757,0.044680702235,18.140379807133,no
471.omnetpp-188B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.001144653641,0.042114623333,18.141120979044,no
471.omnetpp-188B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.029222758335,0.238979699459,18.246608949151,no
471.omnetpp-188B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.029201732491,0.238847320515,18.249970812029,yes
471.omnetpp-188B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.029182349796,0.239491042943,18.239542260583,no
471.omnetpp-188B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.029178571379,0.239165081843,18.238125853060,no
473.astar-153B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.039371462861,0.023942939766,64.311269897633,no
473.astar-153B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.039383407632,0.023948860751,64.310838415848,no
473.astar-153B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.039371462861,0.023942939766,64.311269897633,yes
473.astar-153B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.039383407632,0.023948860751,64.310838415848,no
473.astar-153B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.062939010216,0.533204382096,63.575261748041,no
473.astar-153B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.062928339890,0.533166757169,63.575290318682,no
473.astar-153B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.062939010216,0.533204382096,63.575261748041,no
473.astar-153B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.062928339890,0.533166757169,63.575290318682,no
481.wrf-1170B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.003861760751,0.007935364358,95.269461049072,no
481.wrf-1170B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.003861627885,0.007935364358,95.269461049072,yes
481.wrf-1170B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.003854736154,0.007905244046,95.261876190155,no
481.wrf-1170B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.003854703012,0.007905244046,95.261876190155,no
481.wrf-1170B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.070328521419,0.203070698032,94.910406478062,no
481.wrf-1170B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.070328521419,0.203070698032,94.910406478062,no
481.wrf-1170B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.070041730527,0.202466487592,94.891943433001,no
481.wrf-1170B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.070041730527,0.202466487592,94.891943433001,no
482.sphinx3-1100B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.173101265801,0.057827577908,115.606053364101,no
482.sphinx3-1100B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.173056226891,0.057832501681,115.595786381749,no
482.sphinx3-1100B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.173101265801,0.057827577908,115.606053364101,yes
482.sphinx3-1100B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.173056226891,0.057832501681,115.595786381749,no
482.sphinx3-1100B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.311327091189,0.650057573183,113.693601424278,no
482.sphinx3-1100B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.311332499604,0.650056358629,113.691246750433,no
482.sphinx3-1100B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.311327091189,0.650057573183,113.693601424278,no
482.sphinx3-1100B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.311332499604,0.650056358629,113.691246750433,no
483.xalancbmk-127B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.007403521352,0.109016763889,20.171686526865,no
483.xalancbmk-127B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.007414547253,0.109044373124,20.169066400774,no
483.xalancbmk-127B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.007390360308,0.108556026355,20.176579541661,no
483.xalancbmk-127B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.007399489364,0.108594956570,20.176257555473,no
483.xalancbmk-127B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.046328440814,0.373249358607,21.035479958550,no
483.xalancbmk-127B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.046308074250,0.373361827263,21.034259913045,no
483.xalancbmk-127B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.046266035842,0.373140327380,21.040720911522,yes
483.xalancbmk-127B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.046289517167,0.373122321263,21.039978140271,no
600.perlbench_s-1273B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.003887476112,0.003241394493,179.095049075382,no
600.perlbench_s-1273B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.003887476112,0.003241394493,179.095049075382,no
600.perlbench_s-1273B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.003887948259,0.003240793810,179.095748601719,no
600.perlbench_s-1273B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.003887948259,0.003240793810,179.095748601719,yes
600.perlbench_s-1273B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.050508222183,0.287610762222,179.048503439431,no
600.perlbench_s-1273B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.050508222183,0.287610762222,179.048503439431,no
600.perlbench_s-1273B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.050510037430,0.287610762222,179.048864727701,no
600.perlbench_s-1273B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.050510037430,0.287610762222,179.048864727701,no
602.gcc_s-1850B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.110752250547,0.065125543525,86.083212992784,no
602.gcc_s-1850B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.110642093008,0.065085194731,86.111271017136,no
602.gcc_s-1850B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.110752250547,0.065125543525,86.083212992784,no
602.gcc_s-1850B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.110642093008,0.065085194731,86.111271017136,no
602.gcc_s-1850B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.484145287734,0.727673917290,92.806987127087,no
602.gcc_s-1850B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.484117035504,0.727675855276,92.809362922404,no
602.gcc_s-1850B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.484145287734,0.727673917290,92.806987127087,no
602.gcc_s-1850B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.484117035504,0.727675855276,92.809362922404,yes
603.bwaves_s-1080B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.001752296109,0.043270987814,189.843960836080,no
603.bwaves_s-1080B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.001752296109,0.043270987814,189.843960836080,no
603.bwaves_s-1080B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.001752296109,0.043270987814,189.838136258778,no
603.bwaves_s-1080B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.001752296109,0.043270987814,189.838136258778,no
603.bwaves_s-1080B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.030137509284,0.560557736450,192.159536813493,no
603.bwaves_s-1080B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.030137509284,0.560557736450,192.159536813493,yes
603.bwaves_s-1080B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.030134875273,0.560557736450,192.152887757995,no
603.bwaves_s-1080B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.030134875273,0.560557736450,192.152887757995,no
605.mcf_s-1152B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.113420624474,0.066513227427,14.610483307668,yes
605.mcf_s-1152B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.112716351147,0.066564298728,14.606944220855,no
605.mcf_s-1152B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.113420496357,0.066513161271,14.610482893409,no
605.mcf_s-1152B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.112716235118,0.066564174252,14.606944311865,no
605.mcf_s-1152B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.107817554760,0.691241981987,14.555995488541,no
605.mcf_s-1152B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.107590537359,0.691299246322,14.550686755550,no
605.mcf_s-1152B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.107817671599,0.691241981987,14.555994898951,no
605.mcf_s-1152B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.107590531035,0.691299246322,14.550686386718,no
607.cactuBSSN_s-2421B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.000000000000,0.000000000000,104.362170348775,yes
607.cactuBSSN_s-2421B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.000000000000,0.000000000000,104.354046300006,no
607.cactuBSSN_s-2421B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.000000000000,0.000000000000,104.046127292805,no
607.cactuBSSN_s-2421B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.000000000000,0.000000000000,103.932762960897,no
607.cactuBSSN_s-2421B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.086145142487,0.481443016045,104.125773555971,no
607.cactuBSSN_s-2421B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.086173268342,0.481358432915,104.111313578532,no
607.cactuBSSN_s-2421B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.085910913428,0.480977961493,103.828476111521,no
607.cactuBSSN_s-2421B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.085858433246,0.481207619630,103.894209610110,no
619.lbm_s-2676B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.016469460411,0.085018593427,88.314856916428,no
619.lbm_s-2676B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.016479361740,0.085064367667,88.274076008485,no
619.lbm_s-2676B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.016469460411,0.085018593427,88.314856916428,no
619.lbm_s-2676B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.016479361740,0.085064367667,88.274076008485,no
619.lbm_s-2676B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.000774982322,0.442939636738,100.440726802137,no
619.lbm_s-2676B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.000763299637,0.461061196197,100.330861480143,no
619.lbm_s-2676B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.000774982322,0.442939636738,100.440726802137,yes
619.lbm_s-2676B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.000763299637,0.461061196197,100.330861480143,no
620.omnetpp_s-141B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.000081232057,0.006207124957,13.588452996645,no
620.omnetpp_s-141B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.000079229254,0.006227908163,13.587824884549,no
620.omnetpp_s-141B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.000089229674,0.005986288067,13.589170294023,no
620.omnetpp_s-141B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.000090110224,0.007808639389,13.588969750266,no
620.omnetpp_s-141B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.012777246378,0.143382587704,13.587106927819,no
620.omnetpp_s-141B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.012768926481,0.143201765544,13.586575362425,no
620.omnetpp_s-141B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.012804536020,0.143315568660,13.591166520065,yes
620.omnetpp_s-141B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.012762954434,0.142843709488,13.590717711408,no
621.wrf_s-575B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.000000000000,0.000000000000,121.550697820442,no
621.wrf_s-575B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.000000000000,0.000000000000,121.550697820442,no
621.wrf_s-575B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.000000000000,0.000000000000,121.552146553168,no
621.wrf_s-575B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.000000000000,0.000000000000,121.552146553168,yes
621.wrf_s-575B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.002769510019,0.035586299592,121.487295991607,no
621.wrf_s-575B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.002769510019,0.035586299592,121.487295991607,no
621.wrf_s-575B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.002769510019,0.035586299592,121.489089058034,no
621.wrf_s-575B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.002769510019,0.035586299592,121.489089058034,no
623.xalancbmk_s-10B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.005383509808,0.093307483780,17.116685852650,no
623.xalancbmk_s-10B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.005318067255,0.092898730845,17.116491183066,no
623.xalancbmk_s-10B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.005345408565,0.092700373774,17.133107489319,no
623.xalancbmk_s-10B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.005320580468,0.092543301349,17.133852683428,no
623.xalancbmk_s-10B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.032591236206,0.241876510800,17.233308264826,no
623.xalancbmk_s-10B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.032545877651,0.241732027572,17.234539594366,no
623.xalancbmk_s-10B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.032614361802,0.242106751124,17.253184464683,no
623.xalancbmk_s-10B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.032637344495,0.242298242849,17.254896891956,yes
625.x264_s-12B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.015309005601,0.008451124421,203.962731863519,no
625.x264_s-12B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.015309005601,0.008451124421,203.962731863519,yes
625.x264_s-12B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.015501016619,0.008619620605,203.904602892288,no
625.x264_s-12B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.015501016619,0.008619620605,203.904602892288,no
625.x264_s-12B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.017511778293,0.424153240824,198.192697616360,no
625.x264_s-12B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.017511778293,0.424153240824,198.192697616360,no
625.x264_s-12B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.017540667141,0.425026224384,198.213791260876,no
625.x264_s-12B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.017540667141,0.425026224384,198.213791260876,no
627.cam4_s-490B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.138022093344,0.054058148908,137.245389861019,no
627.cam4_s-490B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.138030475896,0.054007231104,137.226732396396,no
627.cam4_s-490B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.138022093344,0.054058148908,137.245389861019,no
627.cam4_s-490B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.138030475896,0.054007231104,137.226732396396,no
627.cam4_s-490B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.241430995829,0.650149024943,138.834744339835,no
627.cam4_s-490B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.241194446837,0.650052533892,138.813838399656,no
627.cam4_s-490B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.241430995829,0.650149024943,138.834744339835,yes
627.cam4_s-490B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.241194446837,0.650052533892,138.813838399656,no
628.pop2_s-17B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.096974324004,0.083001727419,78.809390229860,no
628.pop2_s-17B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.097103497218,0.083059150079,78.814323784826,no
628.pop2_s-17B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.096989784128,0.083050092258,78.810858937272,no
628.pop2_s-17B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.097117746100,0.083105363183,78.815781947095,yes
628.pop2_s-17B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.151299578587,0.580725958413,78.727105727977,no
628.pop2_s-17B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.151301130135,0.580644310749,78.723449348787,no
628.pop2_s-17B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.151293830893,0.580712654763,78.725027504273,no
628.pop2_s-17B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.151287476375,0.580629314711,78.725877340717,no
631.deepsjeng_s-928B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.000000000000,0.000000000000,75.977792290893,no
631.deepsjeng_s-928B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.000000000000,0.000000000000,75.977792290893,no
631.deepsjeng_s-928B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.000000000000,0.000000000000,75.933398383783,no
631.deepsjeng_s-928B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.000000000000,0.000000000000,75.933398383783,no
631.deepsjeng_s-928B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.009187467682,0.236758914675,76.220393759437,no
631.deepsjeng_s-928B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.009187467682,0.236758914675,76.220393759437,yes
631.deepsjeng_s-928B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.009165525881,0.237097685435,76.183115820978,no
631.deepsjeng_s-928B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.009165525881,0.237097685435,76.183115820978,no
638.imagick_s-10316B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.142415252142,0.042351951444,123.871755482797,no
638.imagick_s-10316B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.142415252142,0.042351951444,123.871755482797,no
638.imagick_s-10316B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.142415252142,0.042351951444,123.871755482797,no
638.imagick_s-10316B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.142415252142,0.042351951444,123.871755482797,yes
638.imagick_s-10316B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.238847700410,0.625450552818,111.605260260066,no
638.imagick_s-10316B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.238847700410,0.625450552818,111.605260260066,no
638.imagick_s-10316B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.238847700410,0.625450552818,111.605260260066,no
638.imagick_s-10316B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.238847700410,0.625450552818,111.605260260066,no
641.leela_s-1052B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.020497686086,0.015102654406,72.067291322430,no
641.leela_s-1052B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.020497686086,0.015102654406,72.067291322430,yes
641.leela_s-1052B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.020467759560,0.015125626416,71.997531683969,no
641.leela_s-1052B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.020467759560,0.015125626416,71.997531683969,no
641.leela_s-1052B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.050421199192,0.509997057229,71.872148134814,no
641.leela_s-1052B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.050421199192,0.509997057229,71.872148134814,no
641.leela_s-1052B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.050495318058,0.511400030239,71.822974985771,no
641.leela_s-1052B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.050495318058,0.511400030239,71.822974985771,no
644.nab_s-12459B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.026232804836,0.021302311146,130.122949821905,no
644.nab_s-12459B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.026232804836,0.021302311146,130.122949821905,no
644.nab_s-12459B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.026232804836,0.021302311146,130.122949821905,no
644.nab_s-12459B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.026232804836,0.021302311146,130.122949821905,yes
644.nab_s-12459B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.049395820189,0.532468117413,125.651341007423,no
644.nab_s-12459B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.049395820189,0.532468117413,125.651341007423,no
644.nab_s-12459B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.049395820189,0.532468117413,125.651341007423,no
644.nab_s-12459B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.049395820189,0.532468117413,125.651341007423,no
648.exchange2_s-1227B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.005757409170,0.053039244436,203.371046659105,no
648.exchange2_s-1227B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.005757409170,0.053039244436,203.371046659105,no
648.exchange2_s-1227B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.005757587223,0.053039244436,203.361913096534,no
648.exchange2_s-1227B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.005757587223,0.053039244436,203.361913096534,no
648.exchange2_s-1227B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.067795673861,0.709155397061,204.537088936095,no
648.exchange2_s-1227B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.067795673861,0.709155397061,204.537088936095,yes
648.exchange2_s-1227B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.067761919123,0.709155397061,204.508932133270,no
648.exchange2_s-1227B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.067761919123,0.709155397061,204.508932133270,no
