trace,policy,checkpoint_l1d_coverage,native_l1d_coverage,delta_l1d_coverage,abs_delta_l1d_coverage,checkpoint_l1d_accuracy,native_l1d_accuracy,delta_l1d_accuracy,abs_delta_l1d_accuracy,checkpoint_is_best_policy,native_is_best_policy
644.nab_s-12459B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.049395820189,0.073258848597,0.023863028408,0.023863028408,0.532468117413,0.640448457881,0.107980340468,0.107980340468,0,0
644.nab_s-12459B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.049395820189,0.072882445899,0.023486625710,0.023486625710,0.532468117413,0.639125683060,0.106657565647,0.106657565647,0,0
644.nab_s-12459B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.049395820189,0.073258848597,0.023863028408,0.023863028408,0.532468117413,0.640448457881,0.107980340468,0.107980340468,0,1
648.exchange2_s-1227B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.005757409170,0.000000000000,-0.005757409170,0.005757409170,0.053039244436,0.000000000000,-0.053039244436,0.053039244436,0,0
648.exchange2_s-1227B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.005757409170,0.000000000000,-0.005757409170,0.005757409170,0.053039244436,0.000000000000,-0.053039244436,0.053039244436,0,0
648.exchange2_s-1227B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.005757587223,0.000000000000,-0.005757587223,0.005757587223,0.053039244436,0.000000000000,-0.053039244436,0.053039244436,0,0
648.exchange2_s-1227B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.005757587223,0.000000000000,-0.005757587223,0.005757587223,0.053039244436,0.000000000000,-0.053039244436,0.053039244436,0,1
648.exchange2_s-1227B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.067795673861,0.003584229391,-0.064211444470,0.064211444470,0.709155397061,0.085714285714,-0.623441111347,0.623441111347,0,0
648.exchange2_s-1227B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.067795673861,0.003584229391,-0.064211444470,0.064211444470,0.709155397061,0.085714285714,-0.623441111347,0.623441111347,1,0
648.exchange2_s-1227B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.067761919123,0.003562945368,-0.064198973755,0.064198973755,0.709155397061,0.088235294118,-0.620920102943,0.620920102943,0,0
648.exchange2_s-1227B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.067761919123,0.003562945368,-0.064198973755,0.064198973755,0.709155397061,0.088235294118,-0.620920102943,0.620920102943,0,0
649.fotonik3d_s-10881B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.033816055774,0.035947759256,0.002131703482,0.002131703482,0.026803064821,0.025545772517,-0.001257292304,0.001257292304,0,0
649.fotonik3d_s-10881B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.033840242819,0.036281005348,0.002440762529,0.002440762529,0.026807943919,0.025486268593,-0.001321675326,0.001321675326,0,0
649.fotonik3d_s-10881B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.033816055774,0.035947759256,0.002131703482,0.002131703482,0.026803064821,0.025545772517,-0.001257292304,0.001257292304,0,0
649.fotonik3d_s-10881B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.033840242819,0.036281005348,0.002440762529,0.002440762529,0.026807943919,0.025486268593,-0.001321675326,0.001321675326,1,0
649.fotonik3d_s-10881B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.260717592129,0.315919225122,0.055201632993,0.055201632993,0.593642248298,0.637786201152,0.044143952854,0.044143952854,0,0
649.fotonik3d_s-10881B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.260644672941,0.303789233495,0.043144560554,0.043144560554,0.593623669785,0.638488486786,0.044864817001,0.044864817001,0,0
649.fotonik3d_s-10881B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.260717592129,0.315919225122,0.055201632993,0.055201632993,0.593642248298,0.637786201152,0.044143952854,0.044143952854,0,1
649.fotonik3d_s-10881B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.260644672941,0.303789233495,0.043144560554,0.043144560554,0.593623669785,0.638488486786,0.044864817001,0.044864817001,0,0
654.roms_s-1007B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.062860599740,0.093632236330,0.030771636590,0.030771636590,0.014811530448,0.008416991286,-0.006394539162,0.006394539162,0,0
654.roms_s-1007B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.062860599740,0.093412771326,0.030552171586,0.030552171586,0.014811530448,0.008427577880,-0.006383952568,0.006383952568,0,0
654.roms_s-1007B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.062860599740,0.093632236330,0.030771636590,0.030771636590,0.014811530448,0.008416991286,-0.006394539162,0.006394539162,0,1
654.roms_s-1007B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.062860599740,0.093412771326,0.030552171586,0.030552171586,0.014811530448,0.008427577880,-0.006383952568,0.006383952568,1,0
654.roms_s-1007B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.219331937498,0.401961915753,0.182629978255,0.182629978255,0.526924202484,0.670355579079,0.143431376595,0.143431376595,0,0
654.roms_s-1007B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.219331937498,0.400252851766,0.180920914268,0.180920914268,0.526924202484,0.669132481506,0.142208279022,0.142208279022,0,0
654.roms_s-1007B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.219331937498,0.401961915753,0.182629978255,0.182629978255,0.526924202484,0.670355579079,0.143431376595,0.143431376595,0,0
654.roms_s-1007B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.219331937498,0.400252851766,0.180920914268,0.180920914268,0.526924202484,0.669132481506,0.142208279022,0.142208279022,0,0
657.xz_s-2302B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.001117884594,0.006495541438,0.005377656844,0.005377656844,0.000281244742,0.010034391052,0.009753146310,0.009753146310,0,1
657.xz_s-2302B,l1d_prefetcher-berti_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.001127041486,0.006513366561,0.005386325075,0.005386325075,0.000281860370,0.010094613489,0.009812753119,0.009812753119,0,0
657.xz_s-2302B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.001117863565,0.006479542412,0.005361678847,0.005361678847,0.000281244742,0.010068769949,0.009787525207,0.009787525207,0,0
657.xz_s-2302B,l1d_prefetcher-berti_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.001127021211,0.006588392229,0.005461371018,0.005461371018,0.000281860370,0.010120951619,0.009839091249,0.009839091249,0,0
657.xz_s-2302B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-PACIPV,0.010007327456,0.013451166968,0.003443839512,0.003443839512,0.279594110086,0.252404801654,-0.027189308432,0.027189308432,1,0
657.xz_s-2302B,l1d_prefetcher-gaze_l1i_prefetcher-barca_l2c_replacement-mockingjay,0.010007422324,0.013507090904,0.003499668580,0.003499668580,0.279594110086,0.252118811881,-0.027475298205,0.027475298205,0,0
657.xz_s-2302B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-PACIPV,0.010008374704,0.013485468391,0.003477093687,0.003477093687,0.279341568898,0.253341820496,-0.025999748402,0.025999748402,0,0
657.xz_s-2302B,l1d_prefetcher-gaze_l1i_prefetcher-entangling_l2c_replacement-mockingjay,0.010008469569,0.013416159603,0.003407690034,0.003407690034,0.279341568898,0.252594603225,-0.026746965673,0.026746965673,0,0
